date,zip,confirmed_cases,total_tested,Age: Unknown,Age: <20,Age: 20-29,Age: 30-39,Age: 40-49,Age: 50-59,Age: 60-69,Age: 70-79,Age: 80+,Gender: Male,Gender: Female,Gender: Unknown/Left Blank,Race: White,Race: Black,Race: Left Blank,Race: Other,Race: Asian,Race: Hispanic,Race: NH/PI*,Race: AI/AN**
2020-7-22,60002,135,2109,0,15,20,25,27,24,18,0,0,71,64,0,59,8,31,0,0,30,0,0
2020-7-22,60004,429,10124,0,38,71,62,63,68,43,29,52,188,213,28,129,9,171,21,20,78,0,0
2020-7-22,60005,269,5205,0,22,47,43,43,38,27,20,29,123,146,0,81,13,99,12,10,53,0,0
2020-7-22,60007,390,4478,0,18,40,38,51,54,52,54,83,181,206,0,131,0,165,16,12,58,0,0
2020-7-22,60008,400,4935,0,35,51,71,81,78,50,23,11,207,190,0,72,6,149,14,7,152,0,0
2020-7-22,60010,253,5205,0,41,44,27,22,45,29,16,29,136,116,0,110,0,112,9,10,10,0,0
2020-7-22,60012,100,1153,0,0,11,0,6,15,0,13,43,46,53,0,72,0,13,0,0,8,0,0
2020-7-22,60013,171,2279,0,19,31,27,24,37,25,0,0,77,94,0,98,0,17,0,0,51,0,0
2020-7-22,60014,402,5251,0,47,62,65,66,55,44,25,38,172,228,0,233,11,24,0,12,118,0,0
2020-7-22,60015,220,3985,0,15,25,20,28,33,23,31,45,89,131,0,151,7,26,15,11,9,0,0
2020-7-22,60016,1215,10187,0,67,201,177,183,226,195,76,89,579,609,27,276,56,330,121,194,224,6,8
2020-7-22,60018,725,6156,0,43,128,109,131,114,78,42,80,342,368,15,131,16,249,28,30,267,0,0
2020-7-22,60020,56,1317,0,0,8,12,11,11,9,0,0,25,30,0,21,0,19,0,0,8,0,0
2020-7-22,60021,32,471,0,0,8,0,0,11,0,0,0,12,20,0,25,0,0,0,0,0,0,0
2020-7-22,60022,43,1122,0,9,10,0,0,11,0,0,0,25,18,0,29,0,6,0,0,0,0,0
2020-7-22,60025,469,6360,0,55,63,47,95,84,52,29,44,224,222,23,216,7,89,52,48,53,0,0
2020-7-22,60026,200,3958,0,20,19,18,20,28,15,23,57,73,115,12,91,0,43,23,26,12,0,0
2020-7-22,60029,12,129,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
2020-7-22,60030,255,4740,0,26,65,36,32,39,33,14,10,121,128,6,117,14,32,13,10,67,0,0
2020-7-22,60031,417,5859,0,44,90,68,52,72,43,20,28,179,234,0,143,53,48,22,25,122,0,0
2020-7-22,60033,259,1909,0,40,45,46,58,39,17,9,0,120,135,0,42,0,7,0,0,205,0,0
