date,zip,confirmed_cases,total_tested,Age: Unknown,Age: <20,Age: 20-29,Age: 30-39,Age: 40-49,Age: 50-59,Age: 60-69,Age: 70-79,Age: 80+,Gender: Male,Gender: Female,Gender: Unknown/Left Blank,Race: White,Race: Black,Race: Left Blank,Race: Other,Race: Asian,Race: Hispanic,Race: NH/PI*,Race: AI/AN**
2020-8-3,60002,152,2523,0,18,26,28,28,24,20,6,0,78,74,0,72,8,32,0,0,32,0,0
2020-8-3,60004,438,11578,0,40,80,63,63,68,43,29,52,201,212,25,141,7,176,20,19,73,0,0
2020-8-3,60005,289,6103,0,27,51,46,48,40,29,20,28,132,156,0,97,13,98,13,11,56,0,0
2020-8-3,60007,409,5157,0,19,42,48,54,57,54,53,82,189,217,0,141,0,173,16,12,59,0,0
2020-8-3,60008,429,5541,0,40,57,73,86,82,54,24,13,221,205,0,91,7,153,15,7,156,0,0
2020-8-3,60010,297,6393,0,47,55,29,29,52,36,20,29,157,139,0,137,0,121,13,13,11,0,0
2020-8-3,60012,114,1339,0,6,14,6,8,15,8,14,43,53,60,0,82,0,15,0,0,9,0,0
2020-8-3,60013,198,2840,0,21,39,33,26,40,30,6,0,92,106,0,113,0,27,0,0,52,0,0
2020-8-3,60014,475,6195,0,63,81,75,77,59,51,31,38,206,267,0,272,13,42,0,12,131,0,0
2020-8-3,60015,243,4839,0,30,28,20,28,37,24,31,45,99,144,0,165,7,32,17,11,9,0,0
2020-8-3,60016,1269,11602,0,75,212,192,192,229,201,79,89,611,632,26,292,57,343,129,199,235,6,8
2020-8-3,60018,748,6846,0,46,134,112,135,118,80,42,81,354,379,15,137,16,259,29,30,273,0,0
2020-8-3,60020,71,1594,0,7,14,15,13,12,9,0,0,30,40,0,30,0,22,0,0,11,0,0
2020-8-3,60021,35,559,0,0,9,0,0,11,0,0,0,13,22,0,29,0,0,0,0,0,0,0
2020-8-3,60022,51,1399,0,10,15,0,0,14,0,0,0,27,24,0,37,0,6,0,0,0,0,0
2020-8-3,60025,507,7504,0,61,77,50,98,89,57,30,45,239,244,24,237,7,96,60,50,53,0,0
2020-8-3,60026,209,4472,0,22,22,18,21,28,16,24,58,75,122,12,99,0,44,23,26,12,0,0
2020-8-3,60029,12,146,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
2020-8-3,60030,295,5683,0,33,78,43,37,45,35,15,9,142,146,7,129,18,40,19,10,77,0,0
2020-8-3,60031,467,7079,0,48,103,73,62,81,49,23,28,203,260,0,161,58,62,26,24,132,0,0
2020-8-3,60033,288,2274,0,46,51,53,63,41,18,11,0,134,150,0,48,0,12,0,0,223,0,0
