date,zip,confirmed_cases,total_tested,Age: Unknown,Age: <20,Age: 20-29,Age: 30-39,Age: 40-49,Age: 50-59,Age: 60-69,Age: 70-79,Age: 80+,Gender: Male,Gender: Female,Gender: Unknown/Left Blank,Race: White,Race: Black,Race: Left Blank,Race: Other,Race: Asian,Race: Hispanic,Race: NH/PI*,Race: AI/AN**
2020-7-9,60002,123,1743,0,13,19,24,25,21,16,0,0,65,58,0,55,8,25,0,0,28,0,0
2020-7-9,60004,388,8625,0,33,60,55,57,61,42,26,50,167,193,28,119,9,152,20,17,70,0,0
2020-7-9,60005,237,4252,0,14,38,39,41,34,26,19,26,106,131,0,64,13,88,9,10,52,0,0
2020-7-9,60007,380,3822,0,17,38,36,49,52,52,54,82,175,202,0,124,0,162,15,12,59,0,0
2020-7-9,60008,361,4281,0,28,40,68,80,66,50,20,9,192,166,0,59,0,128,11,6,152,0,0
2020-7-9,60010,190,3858,0,21,28,25,14,37,25,15,25,99,90,0,90,0,76,0,8,9,0,0
2020-7-9,60012,93,889,0,0,7,0,6,15,0,12,43,40,52,0,68,0,12,0,0,8,0,0
2020-7-9,60013,132,1740,0,13,23,22,18,28,21,0,0,59,73,0,73,0,11,0,0,45,0,0
2020-7-9,60014,344,4179,0,33,43,60,55,51,41,25,36,146,196,0,200,11,16,0,10,104,0,0
2020-7-9,60015,204,3093,0,12,20,17,28,32,20,31,44,83,119,0,140,6,24,13,10,10,0,0
2020-7-9,60016,1162,8630,0,63,189,168,177,214,188,74,88,558,576,28,258,53,321,114,185,216,7,8
2020-7-9,60018,700,4952,0,41,122,106,125,112,74,40,80,330,353,17,121,13,246,27,28,261,0,0
2020-7-9,60020,47,1069,0,0,0,11,11,9,8,0,0,19,27,0,19,0,14,0,0,8,0,0
2020-7-9,60021,23,365,0,0,6,0,0,8,0,0,0,7,16,0,18,0,0,0,0,0,0,0
2020-7-9,60022,34,831,0,6,8,0,0,9,0,0,0,19,15,0,24,0,0,0,0,0,0,0
2020-7-9,60025,413,4959,0,23,54,44,88,80,51,29,44,198,191,24,177,7,78,46,47,54,0,0
2020-7-9,60026,167,2939,0,0,13,17,20,25,13,21,53,52,101,14,74,0,35,16,24,13,0,0
2020-7-9,60029,8,96,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
2020-7-9,60030,223,3704,0,25,54,27,30,36,29,12,10,106,110,7,103,13,24,12,8,61,0,0
2020-7-9,60031,381,4528,0,36,76,62,52,69,40,18,28,169,208,0,122,49,43,22,26,115,0,0
2020-7-9,60033,233,1527,0,35,38,43,54,36,15,7,0,110,123,0,33,0,7,0,0,188,0,0
2020-7-9,60035,297,4625,0,15,51,47,45,46,26,28,39,149,146,0,145,14,41,21,8,65,0,0
2020-7-9,60040,182,974,0,12,12,26,29,28,17,23,35,80,96,6,65,0,15,0,0,95,0,0
2020-7-9,60041,55,872,0,0,11,10,8,11,7,0,0,26,29,0,25,0,8,0,0,17,0,0
2020-7-9,60042,54,663,0,0,14,10,10,9,0,0,0,24,30,0,17,0,8,0,0,26,0,0
2020-7-9,60043,19,298,0,0,0,0,0,9,0,0,0,9,10,0,15,0,0,0,0,0,0,0
2020-7-9,60044,116,1466,0,6,9,13,8,12,11,15,42,47,69,0,63,10,9,7,15,12,0,0
2020-7-9,60045,138,2609,0,7,26,9,22,31,22,9,12,74,63,0,99,0,20,7,6,0,0,0
