date,zip,confirmed_cases,total_tested,Age: Unknown,Age: <20,Age: 20-29,Age: 30-39,Age: 40-49,Age: 50-59,Age: 60-69,Age: 70-79,Age: 80+,Gender: Male,Gender: Female,Gender: Unknown/Left Blank,Race: White,Race: Black,Race: Left Blank,Race: Other,Race: Asian,Race: Hispanic,Race: NH/PI*,Race: AI/AN**
2020-7-23,60002,136,2135,0,15,21,25,27,24,18,0,0,72,64,0,59,8,31,0,0,30,0,0
2020-7-23,60004,432,10226,0,40,72,62,63,68,43,29,52,191,213,28,129,9,174,21,20,78,0,0
2020-7-23,60005,269,5245,0,22,47,43,43,38,27,20,29,123,146,0,81,13,99,12,10,53,0,0
2020-7-23,60007,391,4529,0,18,40,39,51,55,52,53,83,181,207,0,132,0,165,16,12,58,0,0
2020-7-23,60008,402,4959,0,35,51,71,81,79,51,23,11,208,191,0,71,6,151,14,7,153,0,0
2020-7-23,60010,259,5333,0,42,45,27,24,46,29,16,30,138,120,0,112,0,116,9,10,10,0,0
2020-7-23,60012,100,1170,0,0,11,0,6,15,0,13,43,46,53,0,72,0,13,0,0,8,0,0
2020-7-23,60013,172,2333,0,19,31,28,24,37,25,0,0,77,95,0,100,0,16,0,0,51,0,0
2020-7-23,60014,414,5354,0,51,63,68,69,56,44,25,38,176,236,0,238,12,30,0,12,118,0,0
2020-7-23,60015,221,4081,0,16,25,20,28,33,23,31,45,89,132,0,151,7,27,15,11,9,0,0
2020-7-23,60016,1221,10304,0,68,204,178,183,226,196,76,89,583,611,27,278,56,333,121,194,225,6,8
2020-7-23,60018,728,6205,0,44,128,109,132,114,78,43,80,344,369,15,133,16,249,29,30,267,0,0
2020-7-23,60020,57,1332,0,0,9,12,11,11,9,0,0,25,31,0,22,0,19,0,0,8,0,0
2020-7-23,60021,32,474,0,0,8,0,0,11,0,0,0,12,20,0,26,0,0,0,0,0,0,0
2020-7-23,60022,44,1156,0,9,11,0,0,11,0,0,0,25,19,0,30,0,6,0,0,0,0,0
2020-7-23,60025,478,6457,0,56,66,48,96,85,54,29,44,229,226,23,219,7,93,54,48,53,0,0
2020-7-23,60026,201,3986,0,20,19,18,20,28,16,23,57,73,116,12,92,0,43,23,26,12,0,0
2020-7-23,60029,12,129,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
2020-7-23,60030,257,4837,0,26,66,37,32,39,33,14,10,122,129,6,118,15,32,13,10,67,0,0
2020-7-23,60031,421,5975,0,45,91,68,53,73,44,20,27,181,236,0,143,53,50,22,24,125,0,0
2020-7-23,60033,260,1940,0,40,45,47,58,39,17,9,0,121,135,0,42,0,8,0,0,205,0,0
2020-7-23,60035,320,6306,0,23,53,48,46,52,26,28,44,159,160,0,153,17,48,23,11,65,0,0
2020-7-23,60040,186,1147,0,13,14,27,30,27,17,23,35,82,100,0,64,0,15,0,0,100,0,0
2020-7-23,60041,63,1116,0,0,13,11,10,11,9,0,0,29,34,0,32,0,8,0,0,17,0,0
2020-7-23,60042,64,854,0,6,16,10,13,10,0,0,0,31,33,0,20,0,11,0,0,30,0,0
2020-7-23,60043,20,363,0,0,0,0,0,9,0,0,0,9,11,0,15,0,0,0,0,0,0,0
2020-7-23,60044,123,1932,0,9,11,14,9,12,10,15,43,50,73,0,64,11,12,7,15,14,0,0
2020-7-23,60045,141,3356,0,8,27,10,22,31,23,9,11,75,65,0,102,0,20,6,7,0,0,0
2020-7-23,60046,274,3935,0,31,45,40,39,58,31,9,21,139,134,0,119,14,41,16,12,70,0,0
2020-7-23,60047,592,7678,0,99,41,34,51,71,61,78,157,267,322,0,351,0,165,13,10,48,0,0
2020-7-23,60048,209,3751,0,22,19,18,30,17,22,23,58,94,113,0,146,8,25,9,0,17,0,0
2020-7-23,60050,273,3846,0,18,30,30,53,47,40,30,25,136,137,0,152,0,14,0,10,90,0,0
2020-7-23,60051,159,2563,0,8,31,16,29,35,27,8,0,75,83,0,104,0,10,0,0,37,0,0
2020-7-23,60053,347,4248,0,11,35,59,46,61,71,31,33,174,173,0,94,15,89,40,73,27,0,0
2020-7-23,60056,715,7636,0,44,118,142,161,129,69,29,23,351,356,8,148,17,215,46,56,227,0,0
2020-7-23,60060,513,4470,0,58,108,67,100,105,59,7,9,256,254,0,104,7,73,32,20,275,0,0
2020-7-23,60061,223,3327,0,17,50,32,38,39,20,9,18,111,112,0,83,8,34,12,21,63,0,0
2020-7-23,60062,390,8564,0,18,49,31,46,62,60,42,82,180,203,7,193,6,99,36,30,23,0,0
2020-7-23,60064,691,2804,0,110,185,96,101,88,71,25,15,393,289,9,126,142,61,26,21,312,0,0
2020-7-23,60067,307,6915,0,34,55,46,39,45,33,22,33,125,174,8,124,9,107,15,9,38,0,0
2020-7-23,60068,379,6092,0,19,66,37,38,53,49,26,91,164,206,9,221,0,90,22,21,20,0,0
2020-7-23,60069,112,3074,0,0,16,11,8,16,10,19,31,47,65,0,67,0,25,6,0,7,0,0
2020-7-23,60070,289,2897,0,25,42,55,68,46,23,12,18,145,140,0,44,0,65,12,8,155,0,0
2020-7-23,60071,20,374,0,0,0,0,0,0,0,0,0,9,11,0,16,0,0,0,0,0,0,0
2020-7-23,60073,1219,9501,0,151,246,234,263,193,82,34,15,578,628,13,159,43,131,48,27,808,0,0
2020-7-23,60074,542,4946,0,50,102,122,102,89,51,13,13,249,286,7,72,17,173,16,15,248,0,0
2020-7-23,60076,602,6603,0,44,88,92,85,114,87,35,57,265,333,0,141,49,102,146,95,64,0,0
2020-7-23,60077,454,5114,0,24,63,93,77,77,66,34,20,215,236,0,106,29,75,82,76,72,12,0
2020-7-23,60079,13,141,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
2020-7-23,60081,57,857,0,0,20,6,11,0,8,0,0,26,31,0,37,0,8,0,0,9,0,0
2020-7-23,60083,120,1484,0,0,17,25,29,14,20,7,0,62,57,0,26,22,15,9,17,31,0,0
2020-7-23,60084,203,1936,0,16,35,29,42,22,10,26,23,85,118,0,69,0,39,0,0,87,0,0
2020-7-23,60085,2641,14810,0,284,498,456,523,489,274,81,35,1236,1359,46,205,208,300,65,11,1845,0,0
2020-7-23,60087,774,5363,0,97,154,109,148,130,76,32,28,349,416,9,94,65,92,32,15,474,0,0
2020-7-23,60088,314,892,0,93,161,42,8,0,0,0,0,221,92,0,152,65,34,6,15,41,0,0
2020-7-23,60089,368,5505,0,14,49,42,56,58,45,37,67,161,206,0,175,0,77,17,26,70,0,0
2020-7-23,60090,881,6497,0,56,141,138,154,141,101,46,104,432,435,14,139,10,251,41,32,403,0,0
2020-7-23,60091,200,3720,0,24,28,17,30,37,23,17,24,96,104,0,135,0,33,13,7,8,0,0
2020-7-23,60093,209,3106,0,33,42,25,34,44,13,9,9,114,91,0,114,0,30,10,7,45,0,0
2020-7-23,60096,57,733,0,0,10,11,11,9,7,0,0,32,25,0,30,0,8,0,0,11,0,0
2020-7-23,60097,57,1128,0,0,13,6,7,13,12,0,0,29,28,0,42,0,0,0,0,10,0,0
2020-7-23,60098,433,5320,0,42,58,50,54,75,69,38,47,204,226,0,207,15,38,0,11,159,0,0
2020-7-23,60099,651,5343,0,100,135,103,132,87,47,31,16,284,361,6,74,152,63,24,10,328,0,0
2020-7-23,60101,887,6064,0,71,167,164,193,147,98,32,15,471,413,0,123,18,154,34,17,539,0,0
2020-7-23,60102,248,3341,0,34,46,41,39,50,23,9,6,123,124,0,119,7,43,0,22,52,0,0
2020-7-23,60103,364,5364,0,18,69,57,64,79,48,16,13,163,195,6,109,8,144,9,32,60,0,0
2020-7-23,60104,494,3808,0,37,85,65,88,99,61,45,14,243,245,6,25,245,92,18,0,108,0,0
2020-7-23,60106,585,4941,0,41,112,127,108,92,54,26,25,328,255,0,81,17,120,12,15,340,0,0
2020-7-23,60107,730,6434,0,53,145,133,144,137,74,36,7,364,350,16,66,15,307,20,42,266,11,0
2020-7-23,60108,388,5045,0,16,43,40,45,46,69,56,73,174,191,23,156,16,116,9,32,53,0,0
2020-7-23,60109,13,362,0,0,0,0,0,0,0,0,0,0,6,6,0,0,10,0,0,0,0,0
2020-7-23,60110,802,4625,0,102,155,135,196,127,64,17,6,397,392,13,72,19,257,7,8,439,0,0
2020-7-23,60112,35,490,0,0,0,6,7,7,0,0,0,15,20,0,8,0,0,0,0,21,0,0
2020-7-23,60115,362,5377,0,36,98,62,43,36,20,28,39,154,207,0,127,60,23,0,6,142,0,0
2020-7-23,60118,107,1722,0,9,26,21,14,15,9,8,0,49,57,0,47,0,33,0,0,19,0,0
2020-7-23,60119,53,1072,0,0,15,10,10,10,0,0,0,28,25,0,28,0,14,0,0,11,0,0
2020-7-23,60120,1500,7954,0,141,328,254,306,242,118,54,57,705,775,20,132,38,427,16,19,851,16,0
