date,zip,confirmed_cases,total_tested,Age: Unknown,Age: <20,Age: 20-29,Age: 30-39,Age: 40-49,Age: 50-59,Age: 60-69,Age: 70-79,Age: 80+,Gender: Male,Gender: Female,Gender: Unknown/Left Blank,Race: White,Race: Black,Race: Left Blank,Race: Other,Race: Asian,Race: Hispanic,Race: NH/PI*,Race: AI/AN**
2020-7-26,60060,521,4819,0,58,111,68,101,108,60,7,8,261,257,0,106,9,74,33,21,276,0,0
2020-7-26,60061,230,3535,0,19,48,32,38,45,20,9,19,115,115,0,88,8,33,12,22,64,0,0
2020-7-26,60062,395,9234,0,20,49,32,47,62,62,42,81,183,204,8,196,6,100,36,30,24,0,0
2020-7-26,60064,701,2914,0,111,186,100,102,90,72,25,15,398,294,9,127,144,61,26,21,319,0,0
2020-7-26,60067,318,7252,0,37,58,47,39,46,36,22,33,129,181,8,127,9,112,15,10,40,0,0
2020-7-26,60068,385,6372,0,19,67,39,41,53,49,26,91,168,208,9,224,0,90,23,21,22,0,0
2020-7-26,60069,114,3286,0,0,16,12,8,16,11,19,31,48,66,0,68,0,25,6,0,8,0,0
2020-7-26,60070,291,3079,0,26,42,55,68,47,23,12,18,146,141,0,45,0,66,12,8,155,0,0
2020-7-26,60071,20,393,0,0,0,0,0,0,0,0,0,9,11,0,16,0,0,0,0,0,0,0
2020-7-26,60073,1247,10017,0,156,254,240,266,195,85,34,16,587,647,13,171,45,135,48,27,818,0,0
2020-7-26,60074,554,5176,0,51,105,125,105,91,51,13,13,255,292,7,73,17,180,16,15,252,0,0
2020-7-26,60076,616,6846,0,44,93,93,87,114,89,39,57,273,339,0,147,49,103,149,98,65,0,0
2020-7-26,60077,462,5294,0,24,64,96,77,78,68,34,21,217,242,0,108,30,78,83,76,73,12,0
2020-7-26,60079,14,144,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0
2020-7-26,60081,61,899,0,0,21,6,11,6,8,0,0,27,34,0,40,0,8,0,0,9,0,0
2020-7-26,60083,125,1545,0,0,19,26,30,14,21,7,0,67,57,0,28,22,16,9,17,33,0,0
2020-7-26,60084,203,2040,0,16,35,29,41,22,11,26,23,85,118,0,70,0,39,0,0,86,0,0
2020-7-26,60085,2694,15449,0,297,509,468,529,492,279,84,35,1262,1387,45,214,209,296,65,11,1892,0,0
2020-7-26,60087,801,5647,0,103,160,114,154,133,76,32,29,361,431,9,96,65,95,32,15,495,0,0
2020-7-26,60088,328,938,0,100,167,43,8,0,0,0,0,233,94,0,157,69,35,6,16,44,0,0
2020-7-26,60089,371,5842,0,14,50,44,56,58,45,37,67,164,206,0,176,0,78,17,26,71,0,0
2020-7-26,60090,899,6749,0,57,147,143,156,143,103,46,104,439,447,13,143,10,256,41,32,412,0,0
2020-7-26,60091,201,3904,0,24,29,17,30,37,23,17,24,96,105,0,135,0,34,13,7,8,0,0
2020-7-26,60093,210,3238,0,34,42,25,34,44,13,9,9,114,92,0,115,0,29,11,7,45,0,0
2020-7-26,60096,62,791,0,0,11,13,12,9,8,0,0,34,28,0,33,0,9,0,0,12,0,0
2020-7-26,60097,59,1183,0,0,13,6,7,13,13,0,0,30,29,0,44,0,0,0,0,9,0,0
2020-7-26,60098,445,5532,0,46,60,51,54,76,70,40,48,211,231,0,221,15,34,0,12,160,0,0
2020-7-26,60099,672,5555,0,102,142,106,136,92,47,31,16,289,377,6,80,154,65,24,10,339,0,0
2020-7-26,60101,893,6276,0,73,168,165,194,148,98,32,15,472,418,0,124,18,158,35,17,539,0,0
2020-7-26,60102,255,3500,0,34,47,41,39,54,24,10,6,126,128,0,122,7,47,0,22,52,0,0
2020-7-26,60103,372,5693,0,19,74,57,64,81,49,15,13,166,200,6,113,8,145,9,33,62,0,0
2020-7-26,60104,497,3969,0,38,86,66,88,99,61,45,14,243,248,6,25,247,94,18,0,107,0,0
2020-7-26,60106,588,5059,0,41,113,127,108,93,54,27,25,328,258,0,84,17,119,12,15,341,0,0
2020-7-26,60107,742,6705,0,54,152,134,145,139,74,36,7,371,355,16,71,15,309,21,43,268,11,0
2020-7-26,60108,399,5453,0,17,46,40,45,49,70,59,73,181,196,22,160,16,123,8,33,53,0,0
2020-7-26,60109,13,369,0,0,0,0,0,0,0,0,0,0,6,6,0,0,10,0,0,0,0,0
2020-7-26,60110,818,4832,0,103,158,137,199,131,67,17,6,402,403,13,70,21,264,8,8,447,0,0
2020-7-26,60112,40,512,0,0,8,6,8,8,0,0,0,16,24,0,10,0,0,0,0,21,0,0
2020-7-26,60115,371,5568,0,38,99,64,44,37,22,28,39,158,212,0,133,60,25,0,6,143,0,0
2020-7-26,60118,109,1835,0,9,27,22,14,15,9,8,0,50,58,0,47,0,34,0,0,19,0,0
2020-7-26,60119,59,1133,0,0,15,12,10,12,0,0,0,30,29,0,35,0,12,0,0,11,0,0
2020-7-26,60120,1513,8269,0,142,332,259,306,245,119,54,56,707,786,20,136,38,430,16,19,857,16,0
2020-7-26,60123,1023,8470,0,103,196,184,191,153,99,45,52,453,553,17,137,44,281,20,17,522,0,0
2020-7-26,60124,187,2728,0,23,29,30,30,32,18,12,13,91,94,0,60,0,66,7,16,32,0,0
2020-7-26,60126,497,8341,0,91,68,47,68,76,56,36,55,265,228,0,230,23,126,27,23,64,0,0
2020-7-26,60130,194,4946,0,0,31,34,39,28,29,21,9,88,100,6,40,74,37,15,0,25,0,0
2020-7-26,60131,405,3121,0,46,59,80,86,70,44,8,12,194,207,0,84,0,86,16,10,201,0,0
2020-7-26,60133,837,6526,0,80,178,148,166,160,75,21,9,404,412,21,80,31,270,24,39,382,10,0
2020-7-26,60134,242,3592,0,30,31,19,26,31,24,27,54,103,133,6,125,0,80,0,0,29,0,0
2020-7-26,60135,72,836,0,8,18,13,7,16,6,0,0,43,29,0,38,0,11,0,0,23,0,0
2020-7-26,60136,89,909,0,6,15,12,19,23,8,0,0,36,52,0,29,0,20,0,17,19,0,0
2020-7-26,60137,262,5390,0,43,51,41,36,38,32,11,10,133,128,0,104,13,85,0,11,42,0,0
2020-7-26,60139,732,5684,0,79,139,132,145,109,81,41,6,362,368,0,87,25,158,27,90,344,0,0
2020-7-26,60140,128,2003,0,0,28,32,30,17,10,0,0,65,63,0,46,6,48,0,0,26,0,0
2020-7-26,60141,25,1132,0,0,0,0,0,0,0,0,0,17,8,0,6,6,8,0,0,0,0,0
2020-7-26,60142,168,3432,0,16,28,21,32,31,20,16,0,79,89,0,104,0,23,0,10,29,0,0
2020-7-26,60143,216,1969,0,9,23,25,26,32,43,28,30,103,113,0,84,0,68,0,13,40,0,0
2020-7-26,60145,12,209,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0
2020-7-26,60146,15,286,0,0,0,0,0,0,0,0,0,8,7,0,9,0,0,0,0,0,0,0
2020-7-26,60148,506,7617,0,39,106,79,64,83,50,25,60,228,265,13,183,42,130,18,25,103,0,0
2020-7-26,60150,6,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-7-26,60151,23,391,0,0,0,0,6,0,0,0,0,12,10,0,12,0,9,0,0,0,0,0
2020-7-26,60152,91,1376,0,0,9,18,17,12,8,8,15,43,48,0,55,0,0,0,0,31,0,0
2020-7-26,60153,596,4510,0,57,109,110,119,98,50,38,14,273,311,12,33,265,106,26,0,165,0,0
2020-7-26,60154,243,3406,0,22,32,33,40,34,36,31,15,108,133,0,41,69,52,21,11,48,0,0
2020-7-26,60155,199,1399,0,20,23,28,41,37,28,13,9,88,106,0,10,111,40,10,7,17,0,0
2020-7-26,60156,218,2976,0,22,58,28,35,46,18,8,0,112,106,0,105,10,32,0,11,57,0,0
2020-7-26,60157,17,288,0,0,0,0,7,0,0,0,0,10,7,0,0,0,8,0,0,0,0,0
2020-7-26,60160,816,4812,0,86,149,171,169,130,63,27,21,411,385,20,124,26,198,39,0,426,0,0
2020-7-26,60162,189,2304,0,10,43,26,36,27,27,10,10,87,94,8,17,58,31,9,0,70,0,0
2020-7-26,60163,110,947,0,9,19,18,26,21,10,0,0,49,59,0,7,16,31,0,0,52,0,0
2020-7-26,60164,583,6055,0,44,119,82,111,120,59,24,24,309,264,10,113,6,145,27,11,280,0,0
2020-7-26,60165,197,859,0,26,44,36,36,28,15,10,0,90,105,0,25,7,42,12,0,109,0,0
2020-7-26,60169,473,4878,0,38,86,96,67,85,41,22,38,227,229,17,60,14,214,15,43,110,6,11
2020-7-26,60171,152,1700,0,14,28,28,29,27,22,0,0,77,75,0,46,0,40,7,0,52,0,0
2020-7-26,60172,280,3611,0,17,38,42,45,64,40,18,16,111,165,0,123,0,82,6,17,49,0,0
2020-7-26,60173,126,1403,0,7,28,25,19,24,8,0,12,57,66,0,20,0,51,8,16,24,0,0
2020-7-26,60174,267,4798,0,30,52,44,40,42,30,11,18,127,133,7,126,7,71,0,6,51,0,0
2020-7-26,60175,172,2663,0,27,37,23,17,38,19,10,0,86,84,0,91,0,59,0,6,12,0,0
2020-7-26,60176,204,1625,0,23,32,48,34,36,21,6,0,108,92,0,53,0,47,10,12,73,0,0
2020-7-26,60177,377,3513,0,29,57,52,37,51,36,46,69,148,188,41,95,10,170,8,16,77,0,0
2020-7-26,60178,109,2300,0,16,29,16,20,16,6,6,0,51,58,0,59,7,18,0,0,22,0,0
2020-7-26,60181,339,4053,0,27,63,62,61,57,35,24,10,157,181,0,92,18,73,17,14,125,0,0
2020-7-26,60184,12,258,0,0,0,0,0,0,0,0,0,6,6,0,6,0,0,0,0,0,0,0
2020-7-26,60185,847,5956,0,91,141,185,165,134,79,39,13,432,397,18,97,11,197,10,23,509,0,0
2020-7-26,60187,206,5121,0,16,40,35,19,35,28,11,22,91,110,0,80,9,71,11,18,16,0,0
2020-7-26,60188,598,6542,0,51,95,95,90,94,61,38,74,267,324,7,153,33,181,19,60,148,0,0
2020-7-26,60189,162,4189,0,20,38,21,18,24,26,11,0,72,90,0,84,13,39,0,6,20,0,0
2020-7-26,60190,91,2019,0,7,17,16,11,20,10,6,0,42,47,0,45,0,29,0,0,13,0,0
2020-7-26,60191,253,2144,0,21,38,48,42,52,27,12,13,136,117,0,71,0,53,9,7,108,0,0
2020-7-26,60192,83,1630,0,0,10,13,15,20,9,7,0,33,49,0,23,0,35,0,12,0,0,0
2020-7-26,60193,333,6025,0,21,45,56,51,61,49,28,22,151,177,0,89,8,150,12,30,43,0,0
2020-7-26,60194,213,3671,0,16,30,44,34,27,18,15,29,88,121,0,42,0,95,8,19,42,0,0
2020-7-26,60195,25,475,0,0,0,0,0,0,0,0,0,9,14,0,6,0,11,0,0,0,0,0
2020-7-26,60201,371,8102,0,27,59,45,58,47,42,46,47,170,201,0,140,106,32,29,10,51,0,0
2020-7-26,60202,480,6380,0,29,61,67,70,64,60,37,92,199,278,0,139,130,59,37,14,101,0,0
2020-7-26,60203,43,812,0,9,0,0,6,12,6,0,0,20,22,0,19,0,13,0,0,0,0,0
2020-7-26,60301,37,571,0,0,11,10,0,7,0,0,0,18,19,0,12,9,0,0,0,6,0,0
2020-7-26,60302,289,6683,0,20,42,42,52,42,35,26,30,128,154,7,109,99,30,17,8,26,0,0
2020-7-26,60304,104,3065,0,6,20,22,19,16,14,7,0,55,48,0,31,52,0,0,0,12,0,0
2020-7-26,60305,101,1961,0,15,15,13,19,18,15,0,0,55,46,0,44,9,18,16,0,13,0,0
2020-7-26,60401,68,1445,0,6,10,0,11,17,7,10,0,28,40,0,36,7,20,0,0,0,0,0
2020-7-26,60402,1621,12496,0,128,315,291,348,267,164,65,41,759,837,25,224,89,315,123,13,854,0,0
2020-7-26,60403,272,3242,0,27,44,47,61,48,24,9,12,138,132,0,50,60,73,6,8,74,0,0
2020-7-26,60404,150,2814,0,10,29,26,19,28,20,8,10,85,63,0,64,14,44,6,0,20,0,0
2020-7-26,60406,612,5112,0,70,118,110,92,115,59,28,20,301,307,0,43,124,281,20,0,140,0,0
2020-7-26,60408,31,868,0,0,9,0,0,6,0,0,0,17,14,0,18,0,7,0,0,0,0,0
2020-7-26,60409,775,8070,0,70,125,142,151,125,105,31,25,318,450,7,26,377,256,32,0,84,0,0
2020-7-26,60410,70,1492,0,8,19,0,15,11,8,0,0,33,36,0,34,0,26,0,0,8,0,0
2020-7-26,60411,1183,11681,0,94,215,181,205,198,140,94,55,519,649,15,98,453,426,28,0,167,0,0
2020-7-26,60415,260,2675,0,18,52,34,31,27,39,29,30,121,134,0,88,36,95,15,0,18,0,0
2020-7-26,60416,38,878,0,8,8,9,0,8,0,0,0,14,23,0,30,0,7,0,0,0,0,0
2020-7-26,60417,214,3054,0,11,20,29,33,33,34,22,32,90,121,0,74,57,53,8,0,21,0,0
2020-7-26,60418,149,1125,0,9,22,17,14,15,24,17,31,46,100,0,56,20,59,0,0,12,0,0
2020-7-26,60419,511,5562,0,29,78,69,63,103,91,45,33,215,289,7,11,329,143,6,0,22,0,0
2020-7-26,60420,14,526,0,0,0,0,0,0,0,0,0,10,0,0,11,0,0,0,0,0,0,0
2020-7-26,60421,17,375,0,0,0,0,6,0,0,0,0,9,8,0,11,0,0,0,0,0,0,0
2020-7-26,60422,120,1969,0,15,13,18,24,20,14,0,11,55,65,0,15,62,40,0,0,0,0,0
2020-7-26,60423,240,3931,0,18,48,26,40,55,32,12,9,121,119,0,107,19,93,0,8,8,0,0
2020-7-26,60424,6,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-7-26,60425,205,2519,0,16,19,22,27,45,40,21,15,111,93,0,32,85,76,0,0,8,0,0
2020-7-26,60426,573,5893,0,55,96,106,99,98,60,42,17,282,286,0,11,257,186,14,0,102,0,0
2020-7-26,60428,265,2547,0,26,35,47,49,41,37,17,13,108,156,0,0,132,93,8,0,26,0,0
2020-7-26,60429,292,3687,0,24,42,45,43,53,38,20,27,121,169,0,19,185,75,6,0,7,0,0
2020-7-26,60430,320,3941,0,13,32,46,39,53,37,48,52,138,178,0,52,152,94,6,0,12,0,0
2020-7-26,60431,289,4309,0,29,45,72,62,45,25,7,0,127,162,0,61,50,83,6,11,78,0,0
2020-7-26,60432,531,3459,0,66,105,90,108,90,42,14,16,252,265,14,35,51,149,27,0,266,0,0
2020-7-26,60433,370,3555,0,34,63,62,58,51,38,25,39,171,197,0,51,96,97,12,0,114,0,0
2020-7-26,60434,187,513,0,0,17,50,45,34,33,7,0,182,0,0,22,123,12,0,0,28,0,0
2020-7-26,60435,819,9690,0,56,122,146,119,124,90,79,83,393,422,0,214,124,214,14,10,242,0,0
2020-7-26,60436,293,3347,0,35,52,54,65,39,26,16,6,145,145,0,36,60,79,9,0,108,0,0
2020-7-26,60438,524,5264,0,42,72,83,93,102,69,33,30,220,302,0,69,185,196,15,0,57,0,0
2020-7-26,60439,169,3575,0,7,28,21,33,23,16,16,25,75,94,0,91,0,59,10,0,8,0,0
2020-7-26,60440,1004,11111,0,94,155,159,179,148,98,78,93,469,532,0,139,155,253,49,42,363,0,0
2020-7-26,60441,288,3747,0,16,46,62,50,50,34,18,12,141,145,0,116,23,95,8,0,44,0,0
2020-7-26,60442,65,1050,0,0,18,11,11,8,11,0,0,30,35,0,35,0,22,0,0,0,0,0
2020-7-26,60443,450,4654,0,37,65,74,83,66,57,30,37,185,240,25,23,262,140,6,0,14,0,0
2020-7-26,60445,235,3288,0,26,42,38,54,35,24,10,6,103,128,0,37,27,126,7,0,37,0,0
2020-7-26,60446,636,7083,0,78,120,88,125,141,46,24,13,299,333,0,109,69,140,38,31,246,0,0
2020-7-26,60447,70,1567,0,9,14,17,15,0,8,0,0,36,29,0,29,0,25,0,0,13,0,0
2020-7-26,60448,206,2650,0,23,42,22,33,35,18,16,17,102,101,0,121,0,65,0,0,9,0,0
2020-7-26,60449,96,1499,0,0,13,16,15,16,25,8,0,53,41,0,36,24,25,0,0,8,0,0
2020-7-26,60450,106,2582,0,14,14,18,9,16,10,7,16,46,55,0,58,0,25,0,0,18,0,0
2020-7-26,60451,228,3589,0,30,43,32,43,50,25,0,0,100,126,0,110,0,103,0,0,7,0,0
2020-7-26,60452,311,3887,0,15,65,59,56,51,41,11,13,158,152,0,95,41,125,13,7,28,0,0
2020-7-26,60453,990,10182,0,51,170,130,133,186,112,93,115,465,511,14,263,128,397,36,18,145,0,0
2020-7-26,60455,420,3516,0,26,64,45,54,59,83,48,40,214,201,0,130,30,147,30,0,77,0,0
2020-7-26,60456,59,650,0,6,12,10,9,7,11,0,0,16,43,0,27,0,11,0,0,17,0,0
2020-7-26,60457,180,2304,0,20,30,33,36,26,23,7,0,90,89,0,60,0,65,21,13,16,0,0
2020-7-26,60458,204,2079,0,15,46,29,34,31,31,8,10,82,120,0,62,28,71,14,0,28,0,0
2020-7-26,60459,522,4830,0,34,116,92,96,77,65,27,15,244,278,0,159,23,81,21,6,231,0,0
2020-7-26,60461,80,1042,0,12,0,9,11,23,8,10,0,36,43,0,6,41,27,0,0,0,0,0
2020-7-26,60462,484,6217,0,35,106,65,63,85,46,37,46,201,275,8,147,26,243,23,19,25,0,0
2020-7-26,60463,285,2439,0,0,21,9,27,23,37,60,104,123,162,0,101,17,150,6,0,8,0,0
2020-7-26,60464,83,1404,0,8,16,7,16,17,0,7,7,39,43,0,30,0,41,0,0,8,0,0
2020-7-26,60465,337,2400,0,35,42,44,37,74,39,38,27,153,167,17,120,15,157,24,0,16,0,0
2020-7-26,60466,569,5170,0,23,66,89,98,156,96,34,7,288,276,0,123,250,166,6,0,21,0,0
2020-7-26,60467,251,3255,0,24,41,21,30,40,38,22,35,118,131,0,105,10,109,8,10,6,0,0
2020-7-26,60468,43,770,0,0,8,0,0,12,9,0,0,21,21,0,26,0,14,0,0,0,0,0
2020-7-26,60469,127,1025,0,15,32,23,24,16,13,0,0,57,69,0,14,8,66,8,0,31,0,0
2020-7-26,60471,263,2934,0,12,24,54,54,56,39,17,7,104,158,0,11,164,74,6,0,6,0,0
2020-7-26,60472,79,1085,0,6,12,7,18,18,12,0,0,48,31,0,0,47,23,0,0,0,0,0
2020-7-26,60473,537,6230,0,34,63,67,65,73,90,72,72,220,310,7,39,296,166,11,0,23,0,0
2020-7-26,60475,113,1466,0,9,19,19,18,26,13,8,0,51,61,0,30,30,37,0,0,13,0,0
2020-7-26,60476,37,516,0,0,6,11,6,0,0,0,0,17,20,0,13,8,11,0,0,0,0,0
2020-7-26,60477,353,5138,0,19,80,59,53,58,45,23,16,153,192,8,127,26,153,12,16,16,0,0
2020-7-26,60478,419,4363,0,18,48,56,64,65,64,56,48,171,245,0,27,271,108,0,0,7,0,0
2020-7-26,60480,52,903,0,0,12,11,10,9,0,0,0,26,25,0,23,0,18,0,0,7,0,0
2020-7-26,60481,54,1801,0,0,7,6,15,11,7,0,0,30,24,0,37,0,14,0,0,0,0,0
2020-7-26,60482,141,1310,0,22,22,22,18,35,11,6,0,52,89,0,42,0,67,8,8,12,0,0
2020-7-26,60484,148,1262,0,8,29,31,23,27,13,11,6,56,91,0,6,98,35,0,0,0,0,0
2020-7-26,60487,230,3085,0,14,52,30,35,42,40,10,7,115,113,0,93,12,98,7,12,6,0,0
2020-7-26,60490,192,3367,0,24,32,24,46,44,17,0,0,93,99,0,44,33,42,15,24,32,0,0
2020-7-26,60491,204,2438,0,13,33,30,38,40,34,9,7,109,95,0,104,10,76,6,0,0,0,0
2020-7-26,60501,330,2024,0,39,86,46,79,43,17,12,8,159,170,0,50,12,84,24,0,158,0,0
2020-7-26,60502,158,2731,0,17,36,23,37,33,7,0,0,77,80,0,54,19,33,6,9,37,0,0
2020-7-26,60503,105,1881,0,0,24,12,36,16,9,0,0,40,65,0,23,12,39,6,6,19,0,0
2020-7-26,60504,433,5474,0,48,99,64,88,73,34,14,13,188,243,0,70,67,107,9,31,147,0,0
2020-7-26,60505,2161,13051,0,288,440,380,485,336,150,59,23,1058,1090,13,74,53,592,22,0,1414,0,0
2020-7-26,60506,1268,11613,0,132,237,203,238,171,121,76,90,612,647,9,181,101,322,31,45,586,0,0
2020-7-26,60510,185,4287,0,22,36,23,36,32,22,7,7,94,88,0,81,9,58,0,0,31,0,0
2020-7-26,60512,6,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-7-26,60513,221,3693,0,16,32,44,42,38,34,0,11,104,116,0,74,7,59,20,0,60,0,0
2020-7-26,60514,92,1519,0,17,25,8,10,14,6,0,8,37,55,0,56,0,16,0,9,0,0,0
2020-7-26,60515,154,3671,0,14,24,22,21,24,15,12,22,69,81,0,89,0,39,0,0,15,0,0
2020-7-26,60516,198,3984,0,29,30,27,30,25,30,12,15,98,99,0,87,10,63,6,10,21,0,0
2020-7-26,60517,296,4831,0,32,47,60,46,59,34,13,0,147,147,0,95,37,66,8,31,56,0,0
2020-7-26,60518,16,273,0,0,0,0,0,0,0,0,0,10,0,0,0,0,9,0,0,0,0,0
2020-7-26,60520,14,325,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0
2020-7-26,60521,244,3113,0,20,26,11,12,36,42,48,49,129,114,0,134,8,67,9,8,17,0,0
2020-7-26,60523,128,1757,0,0,7,10,0,16,18,17,50,56,72,0,65,0,27,10,16,7,0,0
2020-7-26,60525,405,7318,0,37,69,50,51,58,63,36,41,196,209,0,181,24,110,16,0,68,0,0
2020-7-26,60526,126,4173,0,18,24,15,19,12,6,0,27,63,63,0,65,7,30,9,0,15,0,0
2020-7-26,60527,352,6089,0,20,62,31,47,52,42,35,63,156,192,0,164,31,83,27,25,20,0,0
2020-7-26,60531,10,198,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
2020-7-26,60532,191,4125,0,14,29,38,21,34,16,8,31,90,101,0,80,16,55,0,8,29,0,0
2020-7-26,60534,210,1945,0,19,49,43,38,23,21,10,6,101,108,0,47,6,41,21,0,92,0,0
2020-7-26,60538,385,4229,0,57,86,71,75,57,25,12,0,173,210,0,73,28,61,7,0,210,0,0
2020-7-26,60540,202,5781,0,18,58,20,31,24,24,19,8,87,114,0,94,11,59,0,10,22,0,0
2020-7-26,60541,12,300,0,0,0,0,0,0,0,0,0,7,0,0,8,0,0,0,0,0,0,0
2020-7-26,60542,236,3095,0,18,37,37,33,28,26,17,40,101,130,0,82,8,83,6,0,53,0,0
2020-7-26,60543,375,5413,0,41,53,53,69,65,41,20,33,163,210,0,151,37,81,6,9,91,0,0
2020-7-26,60544,251,4784,0,29,46,30,56,47,23,15,0,129,122,0,80,28,69,13,10,50,0,0
2020-7-26,60545,187,2024,0,20,40,39,36,34,14,0,0,99,87,0,29,0,27,0,0,123,0,0
2020-7-26,60546,198,4608,0,21,31,39,33,30,28,11,0,92,104,0,77,15,38,11,6,49,0,0
2020-7-26,60548,162,2423,0,11,35,25,20,17,14,21,19,59,101,0,88,0,26,0,0,43,0,0
2020-7-26,60551,31,400,0,0,6,0,14,0,0,0,0,23,8,0,13,13,0,0,0,0,0,0
2020-7-26,60552,17,523,0,0,0,0,0,0,0,0,0,0,12,0,11,0,0,0,0,0,0,0
2020-7-26,60554,69,1493,0,0,12,6,8,17,12,0,0,36,33,0,40,0,16,0,0,8,0,0
2020-7-26,60555,159,2037,0,18,29,22,36,35,14,0,0,73,86,0,38,0,30,0,0,82,0,0
2020-7-26,60558,121,2369,0,44,22,13,17,14,0,0,0,60,61,0,64,0,46,0,0,6,0,0
2020-7-26,60559,389,3994,0,17,52,41,45,50,56,52,76,183,204,0,183,36,84,10,30,43,0,0
2020-7-26,60560,179,3114,0,16,46,26,22,33,20,7,9,84,91,0,74,14,47,6,0,36,0,0
