date,zip,confirmed_cases,total_tested,Age: Unknown,Age: <20,Age: 20-29,Age: 30-39,Age: 40-49,Age: 50-59,Age: 60-69,Age: 70-79,Age: 80+,Gender: Male,Gender: Female,Gender: Unknown/Left Blank,Race: White,Race: Black,Race: Left Blank,Race: Other,Race: Asian,Race: Hispanic,Race: NH/PI*,Race: AI/AN**
2020-8-7,60002,160,2683,0,18,28,30,30,25,21,6,0,83,77,0,75,8,35,0,0,32,0,0
2020-8-7,60004,446,12241,0,44,80,64,67,68,43,29,51,203,218,25,151,8,171,21,19,74,0,0
2020-8-7,60005,297,6499,0,27,51,49,49,42,30,21,28,135,161,0,101,13,100,14,11,57,0,0
2020-8-7,60007,424,5555,0,20,44,50,56,62,55,55,82,194,227,0,145,0,176,20,13,61,0,0
2020-8-7,60008,446,5851,0,42,62,78,88,84,55,24,13,231,212,0,99,7,159,15,7,159,0,0
2020-8-7,60010,318,6882,0,56,58,32,30,54,39,20,29,167,150,0,155,0,122,13,14,12,0,0
2020-8-7,60012,121,1438,0,8,17,7,8,16,8,14,43,53,67,0,88,0,16,0,0,9,0,0
2020-8-7,60013,212,3073,0,23,45,33,26,44,32,6,0,100,112,0,118,0,31,0,0,56,0,0
2020-8-7,60014,494,6668,0,66,86,76,81,60,53,33,39,218,274,0,282,13,47,0,12,135,0,0
2020-8-7,60015,266,5305,0,44,31,21,27,40,26,32,45,112,154,0,181,7,35,18,12,11,0,0
2020-8-7,60016,1297,12235,0,75,223,196,198,233,202,80,90,619,652,26,303,58,353,130,201,238,6,8
2020-8-7,60018,755,7122,0,46,139,113,135,118,80,42,82,355,385,15,139,16,258,30,30,277,0,0
2020-8-7,60020,76,1703,0,8,16,16,13,13,9,0,0,33,42,0,31,0,25,0,0,12,0,0
2020-8-7,60021,37,603,0,0,10,0,0,11,0,0,0,14,23,0,30,0,0,0,0,6,0,0
2020-8-7,60022,52,1541,0,10,16,0,0,14,0,0,0,27,24,0,37,0,7,0,0,0,0,0
2020-8-7,60025,524,7977,0,63,85,51,99,90,60,30,46,242,258,24,244,7,100,63,51,55,0,0
2020-8-7,60026,215,4753,0,22,24,19,21,29,17,25,58,76,126,13,102,6,46,23,26,12,0,0
2020-8-7,60029,12,152,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
2020-8-7,60030,311,6080,0,34,80,45,38,49,38,16,11,151,153,7,138,18,43,21,10,78,0,0
2020-8-7,60031,487,7535,0,52,109,77,62,82,52,24,29,214,269,0,165,59,65,30,26,137,0,0
2020-8-7,60033,303,2413,0,47,60,54,65,41,20,11,0,140,159,0,52,0,11,0,0,235,0,0
2020-8-7,60034,6,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-8-7,60035,349,7918,0,26,56,56,49,56,30,29,47,177,171,0,167,18,58,24,11,67,0,0
2020-8-7,60040,186,1384,0,14,14,27,30,26,18,23,34,81,101,0,63,0,16,0,0,101,0,0
2020-8-7,60041,72,1387,0,6,16,14,11,11,9,0,0,35,37,0,35,0,9,0,0,21,0,0
2020-8-7,60042,71,1105,0,7,17,11,12,12,8,0,0,38,33,0,24,0,13,0,0,31,0,0
2020-8-7,60043,20,453,0,0,0,0,0,9,0,0,0,9,11,0,15,0,0,0,0,0,0,0
