date,zip,confirmed_cases,total_tested,Age: Unknown,Age: <20,Age: 20-29,Age: 30-39,Age: 40-49,Age: 50-59,Age: 60-69,Age: 70-79,Age: 80+,Gender: Male,Gender: Female,Gender: Unknown/Left Blank,Race: White,Race: Black,Race: Left Blank,Race: Other,Race: Asian,Race: Hispanic,Race: NH/PI*,Race: AI/AN**
2020-7-4,60002,119,1631,0,10,19,24,25,21,16,0,0,61,58,0,52,6,27,0,0,27,0,0
2020-7-4,60004,381,8090,0,31,59,52,59,58,42,25,50,164,189,28,117,9,147,19,17,71,0,0
2020-7-4,60005,223,3871,0,10,34,39,39,33,25,17,26,101,122,0,63,13,77,7,10,52,0,0
2020-7-4,60007,375,3571,0,16,38,34,49,51,52,54,81,172,199,0,122,0,162,15,11,57,0,0
2020-7-4,60008,354,4060,0,27,38,68,79,65,49,19,9,189,162,0,57,0,124,11,6,151,0,0
2020-7-4,60010,174,3509,0,15,22,24,12,36,25,15,25,91,82,0,85,0,66,0,8,9,0,0
2020-7-4,60012,89,812,0,0,0,0,6,14,0,12,43,39,49,0,66,0,10,0,0,8,0,0
2020-7-4,60013,122,1572,0,14,17,21,18,25,21,0,0,54,68,0,65,0,10,0,0,44,0,0
2020-7-4,60014,321,3868,0,27,37,56,51,49,41,25,35,137,182,0,188,11,10,0,9,100,0,0
2020-7-4,60015,198,2811,0,10,20,17,26,31,20,30,44,79,118,0,135,6,24,13,10,9,0,0
2020-7-4,60016,1143,8074,0,60,185,168,174,214,186,71,84,551,564,28,253,52,311,115,182,215,7,8
2020-7-4,60018,687,4768,0,38,120,102,126,110,73,39,79,322,348,17,117,12,241,27,25,261,0,0
2020-7-4,60020,44,1003,0,0,0,10,10,8,8,0,0,18,25,0,19,0,12,0,0,8,0,0
2020-7-4,60021,22,339,0,0,6,0,0,8,0,0,0,7,15,0,17,0,0,0,0,0,0,0
2020-7-4,60022,33,741,0,6,8,0,0,9,0,0,0,18,15,0,23,0,0,0,0,0,0,0
2020-7-4,60025,397,4663,0,19,50,44,87,78,49,27,43,192,182,23,169,7,74,45,46,52,0,0
2020-7-4,60026,159,2456,0,0,12,17,20,22,13,19,52,51,99,9,72,0,29,16,24,13,0,0
2020-7-4,60029,8,91,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
2020-7-4,60030,206,3386,0,23,48,27,28,33,29,9,9,97,102,7,91,12,22,11,8,60,0,0
2020-7-4,60031,371,4228,0,35,74,62,50,67,37,18,28,163,204,0,117,46,42,23,26,113,0,0
2020-7-4,60033,233,1453,0,35,39,43,53,36,15,7,0,109,124,0,33,0,6,0,0,189,0,0
