date,zip,confirmed_cases,total_tested,Age: Unknown,Age: <20,Age: 20-29,Age: 30-39,Age: 40-49,Age: 50-59,Age: 60-69,Age: 70-79,Age: 80+,Gender: Male,Gender: Female,Gender: Unknown/Left Blank,Race: White,Race: Black,Race: Left Blank,Race: Other,Race: Asian,Race: Hispanic,Race: NH/PI*,Race: AI/AN**
2020-7-3,60002,119,1603,0,10,19,24,25,21,16,0,0,61,58,0,52,6,27,0,0,27,0,0
2020-7-3,60004,377,7947,0,31,57,52,59,58,41,25,50,161,188,28,117,9,143,19,17,71,0,0
2020-7-3,60005,220,3780,0,10,34,39,39,32,23,17,26,99,121,0,63,13,75,7,10,51,0,0
2020-7-3,60007,374,3514,0,16,38,34,49,50,52,54,81,171,199,0,122,0,161,15,11,57,0,0
2020-7-3,60008,354,4000,0,27,38,68,79,65,49,19,9,189,162,0,57,0,124,11,6,151,0,0
2020-7-3,60010,171,3382,0,14,22,24,12,34,25,15,25,89,81,0,85,0,63,0,8,9,0,0
2020-7-3,60012,89,796,0,0,0,0,6,14,0,12,43,39,49,0,66,0,10,0,0,8,0,0
2020-7-3,60013,120,1536,0,13,16,21,18,25,21,0,0,52,68,0,64,0,9,0,0,44,0,0
2020-7-3,60014,319,3782,0,27,37,55,51,49,40,25,35,136,181,0,187,11,9,0,9,100,0,0
2020-7-3,60015,194,2697,0,10,18,17,26,30,19,30,44,78,115,0,132,6,24,12,10,9,0,0
2020-7-3,60016,1139,7961,0,60,185,167,173,213,186,71,83,551,561,27,251,51,311,115,182,214,7,8
2020-7-3,60018,685,4641,0,38,120,102,126,110,71,39,79,321,347,17,117,12,239,27,25,261,0,0
2020-7-3,60020,44,986,0,0,0,10,10,8,8,0,0,18,25,0,19,0,12,0,0,8,0,0
2020-7-3,60021,22,334,0,0,6,0,0,8,0,0,0,7,15,0,17,0,0,0,0,0,0,0
2020-7-3,60022,31,729,0,6,8,0,0,8,0,0,0,16,15,0,23,0,0,0,0,0,0,0
2020-7-3,60025,393,4600,0,19,50,44,86,78,49,27,40,190,180,23,169,7,71,44,46,52,0,0
2020-7-3,60026,160,2442,0,0,12,17,20,22,13,20,52,51,100,9,72,6,29,16,24,13,0,0
2020-7-3,60029,8,90,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
2020-7-3,60030,206,3330,0,23,48,27,28,33,29,9,9,97,102,7,91,12,22,11,8,60,0,0
2020-7-3,60031,371,4162,0,35,74,62,50,67,37,18,28,163,204,0,117,46,42,23,26,113,0,0
2020-7-3,60033,232,1433,0,35,38,43,53,36,15,7,0,108,124,0,32,0,7,0,0,188,0,0
2020-7-3,60035,290,4066,0,15,48,47,44,44,26,28,38,145,143,0,144,14,36,21,8,64,0,0
2020-7-3,60040,179,902,0,11,11,26,29,28,17,22,35,79,94,6,64,0,15,0,0,93,0,0
2020-7-3,60041,53,793,0,0,11,9,8,11,7,0,0,24,29,0,22,0,9,0,0,17,0,0
2020-7-3,60042,47,587,0,0,12,8,10,7,0,0,0,21,25,0,15,0,0,0,0,24,0,0
2020-7-3,60043,19,271,0,0,0,0,0,9,0,0,0,9,10,0,15,0,0,0,0,0,0,0
2020-7-3,60044,111,1308,0,6,8,13,6,12,9,15,42,44,67,0,60,10,8,7,15,11,0,0
2020-7-3,60045,132,2306,0,7,23,9,22,30,22,8,11,69,62,0,97,0,16,7,6,0,0,0
2020-7-3,60046,225,2767,0,22,34,35,29,48,28,8,21,114,110,0,95,14,31,11,9,64,0,0
2020-7-3,60047,456,4433,0,22,29,27,46,55,57,72,148,198,257,0,296,0,100,7,8,42,0,0
2020-7-3,60048,170,2496,0,8,16,12,24,15,21,21,53,77,92,0,119,8,23,7,0,9,0,0
2020-7-3,60050,240,2761,0,12,23,27,46,41,36,29,26,121,119,0,129,0,12,0,10,83,0,0
2020-7-3,60051,132,1863,0,8,23,14,26,28,21,8,0,63,68,0,85,0,0,0,0,36,0,0
2020-7-3,60053,324,2830,0,11,33,55,44,55,68,29,29,162,161,0,86,15,79,37,73,25,0,0
2020-7-3,60056,668,5727,0,39,106,136,152,123,66,25,21,331,329,8,132,15,198,40,54,222,0,0
2020-7-3,60060,465,3278,0,46,98,59,88,102,58,6,8,234,228,0,85,8,59,31,20,260,0,0
2020-7-3,60061,183,2482,0,11,36,29,31,31,19,8,18,89,94,0,70,0,22,9,19,56,0,0
2020-7-3,60062,352,5463,0,13,36,27,43,58,57,41,77,159,185,8,175,6,83,33,29,23,0,0
2020-7-3,60064,669,2236,0,109,182,91,93,86,69,24,15,382,278,9,126,137,59,20,21,303,0,0
2020-7-3,60067,254,4789,0,24,37,39,35,40,29,22,28,100,148,6,104,9,80,12,8,36,0,0
2020-7-3,60068,343,4135,0,15,48,36,33,48,47,25,91,146,188,9,204,0,77,17,21,19,0,0
2020-7-3,60069,95,1898,0,0,11,8,0,14,10,15,31,40,55,0,63,0,18,0,0,0,0,0
2020-7-3,60070,273,2019,0,23,37,55,64,45,20,12,17,136,133,0,40,0,60,11,7,150,0,0
2020-7-3,60071,15,255,0,0,0,0,0,0,0,0,0,7,8,0,13,0,0,0,0,0,0,0
2020-7-3,60073,1123,7339,0,133,221,212,250,183,75,34,14,531,579,13,126,35,127,39,25,769,0,0
2020-7-3,60074,481,3856,0,41,81,112,95,80,50,11,11,228,247,6,62,15,143,12,16,232,0,0
2020-7-3,60076,544,5064,0,38,80,81,78,104,77,31,55,237,302,0,123,47,96,126,89,59,0,0
2020-7-3,60077,435,3805,0,22,58,89,73,75,65,34,19,203,229,0,98,28,76,75,77,68,11,0
2020-7-3,60079,12,96,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
2020-7-3,60081,43,622,0,0,13,0,10,0,8,0,0,20,23,0,31,0,0,0,0,8,0,0
2020-7-3,60083,105,1074,0,0,16,24,21,13,19,7,0,53,52,0,22,21,9,7,16,30,0,0
2020-7-3,60084,192,1412,0,15,33,30,36,20,10,25,23,79,112,0,62,0,39,0,0,83,0,0
2020-7-3,60085,2471,11364,0,256,459,423,495,466,266,74,32,1148,1277,46,183,189,280,54,11,1748,0,0
2020-7-3,60087,693,4209,0,80,122,101,139,124,70,30,27,319,364,10,77,58,93,26,13,424,0,0
2020-7-3,60088,160,594,0,37,77,30,7,0,0,0,0,106,54,0,82,42,8,0,6,20,0,0
2020-7-3,60089,333,3764,0,11,32,35,56,51,45,36,67,143,189,0,155,0,68,13,23,71,0,0
2020-7-3,60090,834,4868,0,49,129,127,150,131,97,48,103,414,407,13,128,10,227,37,31,396,0,0
2020-7-3,60091,176,2464,0,19,22,16,27,31,21,17,23,86,90,0,118,0,27,12,6,8,0,0
2020-7-3,60093,188,2177,0,29,36,23,33,40,11,9,7,100,84,0,101,0,24,10,7,44,0,0
2020-7-3,60096,41,511,0,0,7,7,8,8,0,0,0,19,22,0,24,0,0,0,0,7,0,0
2020-7-3,60097,45,790,0,0,10,0,0,10,11,0,0,21,24,0,35,0,0,0,0,7,0,0
2020-7-3,60098,358,3772,0,34,51,36,43,65,63,33,33,175,181,0,172,11,16,0,9,147,0,0
2020-7-3,60099,592,3985,0,87,114,95,125,81,43,32,15,257,328,7,65,138,56,18,10,305,0,0
2020-7-3,60101,833,4808,0,64,158,157,188,135,89,28,14,446,384,0,106,18,147,27,14,519,0,0
2020-7-3,60102,184,2378,0,20,32,29,31,39,19,7,7,88,96,0,85,7,24,0,15,48,0,0
2020-7-3,60103,313,3881,0,12,54,49,61,71,43,11,12,134,174,0,93,7,116,8,32,55,0,0
2020-7-3,60104,441,3032,0,29,80,54,84,91,49,42,12,219,217,0,25,215,79,17,0,99,0,0
2020-7-3,60106,539,3593,0,35,101,118,101,86,51,23,24,304,233,0,76,13,108,12,15,315,0,0
2020-7-3,60107,683,4870,0,45,136,130,130,134,66,34,7,341,326,16,63,13,280,15,39,260,10,0
2020-7-3,60108,344,3578,0,14,35,37,37,40,63,49,69,153,166,25,138,14,98,7,29,53,0,0
2020-7-3,60109,11,334,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,0,0,0,0,0
2020-7-3,60110,759,3687,0,94,145,126,189,122,61,17,0,385,362,12,62,19,250,6,6,416,0,0
2020-7-3,60112,29,390,0,0,0,6,7,6,0,0,0,14,15,0,0,0,0,0,0,20,0,0
2020-7-3,60115,305,4386,0,30,72,53,37,32,18,25,38,131,174,0,107,39,24,0,0,126,0,0
2020-7-3,60118,90,1246,0,0,21,20,13,13,6,8,0,44,45,0,36,0,30,0,0,17,0,0
2020-7-3,60119,39,822,0,0,11,8,8,8,0,0,0,22,17,0,17,0,12,0,0,10,0,0
2020-7-3,60120,1416,6505,0,127,302,243,297,229,111,52,55,673,722,21,115,35,406,17,18,808,16,0
2020-7-3,60123,958,6226,0,94,185,172,171,146,94,42,54,429,512,17,124,38,266,20,13,495,0,0
2020-7-3,60124,142,1896,0,12,19,25,24,25,15,10,12,73,67,0,43,0,50,0,14,24,0,0
2020-7-3,60126,335,5052,0,19,42,40,58,47,43,33,53,169,163,0,138,18,86,15,17,58,0,0
2020-7-3,60130,169,3236,0,0,25,26,38,25,28,18,7,77,87,0,31,64,32,14,0,25,0,0
2020-7-3,60131,367,2404,0,39,53,72,80,62,42,8,11,178,185,0,75,0,79,15,10,180,0,0
2020-7-3,60133,785,4886,0,74,166,137,155,152,70,21,10,385,379,21,69,28,257,21,38,361,10,0
2020-7-3,60134,189,2530,0,20,20,13,19,19,18,26,54,76,110,0,91,0,65,0,0,26,0,0
2020-7-3,60135,47,621,0,0,13,9,0,10,0,0,0,27,20,0,18,0,9,0,0,20,0,0
2020-7-3,60136,66,609,0,0,9,9,17,17,0,0,0,28,37,0,17,0,20,0,11,15,0,0
2020-7-3,60137,172,3351,0,10,36,38,28,24,22,6,8,87,85,0,62,11,44,0,8,41,0,0
2020-7-3,60139,670,4305,0,73,119,123,132,107,75,36,0,328,340,0,79,19,135,24,85,327,0,0
2020-7-3,60140,106,1415,0,0,24,28,23,14,9,0,0,53,53,0,39,0,39,0,0,24,0,0
2020-7-3,60141,26,854,0,0,0,0,0,0,0,7,0,20,6,0,0,6,8,6,0,0,0,0
2020-7-3,60142,118,2294,0,8,17,16,27,22,14,11,0,55,63,0,75,0,10,0,7,25,0,0
2020-7-3,60143,203,1535,0,7,20,23,25,27,43,28,30,99,104,0,81,0,60,0,14,39,0,0
2020-7-3,60145,7,147,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0
2020-7-3,60146,10,220,0,0,0,0,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,0
2020-7-3,60148,412,5194,0,30,71,64,60,58,44,25,60,180,219,13,147,35,92,15,24,94,0,0
2020-7-3,60151,19,296,0,0,0,0,0,0,0,0,0,11,8,0,9,0,8,0,0,0,0,0
2020-7-3,60152,86,931,0,0,8,16,15,12,8,8,15,39,47,0,50,0,0,0,0,31,0,0
2020-7-3,60153,532,3410,0,44,94,100,109,88,47,36,13,246,274,12,29,231,97,24,0,150,0,0
2020-7-3,60154,218,2461,0,17,23,31,37,31,35,30,14,101,115,0,37,63,48,16,8,45,0,0
