date,zip,confirmed_cases,total_tested,Age: Unknown,Age: <20,Age: 20-29,Age: 30-39,Age: 40-49,Age: 50-59,Age: 60-69,Age: 70-79,Age: 80+,Gender: Male,Gender: Female,Gender: Unknown/Left Blank,Race: White,Race: Black,Race: Left Blank,Race: Other,Race: Asian,Race: Hispanic,Race: NH/PI*,Race: AI/AN**
2020-7-30,60002,147,2385,0,16,26,26,27,24,20,6,0,77,70,0,68,8,32,0,0,31,0,0
2020-7-30,60004,432,11006,0,41,78,61,62,67,41,29,52,198,209,25,137,7,176,20,19,72,0,0
2020-7-30,60005,278,5756,0,26,48,45,45,38,28,20,28,127,151,0,90,13,99,12,10,53,0,0
2020-7-30,60007,406,4916,0,19,43,46,53,57,52,53,83,186,217,0,138,0,173,16,12,59,0,0
2020-7-30,60008,424,5284,0,40,56,72,86,83,52,23,12,219,202,0,85,7,156,15,7,154,0,0
2020-7-30,60010,280,5989,0,43,48,28,26,51,35,19,30,147,132,0,124,0,118,12,13,11,0,0
2020-7-30,60012,109,1273,0,0,13,0,8,15,7,13,43,49,59,0,79,0,15,0,0,8,0,0
2020-7-30,60013,190,2650,0,21,37,30,25,39,29,6,0,88,102,0,108,0,24,0,0,52,0,0
2020-7-30,60014,452,5846,0,59,75,71,77,59,47,26,38,193,257,0,258,12,39,0,12,126,0,0
2020-7-30,60015,224,4511,0,18,27,19,28,33,23,31,45,90,134,0,151,7,29,15,11,9,0,0
2020-7-30,60016,1249,11095,0,73,206,185,190,227,201,78,89,598,625,26,285,57,338,126,197,232,6,8
2020-7-30,60018,743,6611,0,46,133,111,135,116,79,42,81,351,377,15,136,16,255,30,30,272,0,0
2020-7-30,60020,68,1487,0,7,11,15,13,12,9,0,0,29,38,0,29,0,21,0,0,10,0,0
2020-7-30,60021,33,532,0,0,9,0,0,11,0,0,0,12,21,0,27,0,0,0,0,0,0,0
2020-7-30,60022,46,1291,0,9,11,0,0,13,0,0,0,25,21,0,32,0,6,0,0,0,0,0
2020-7-30,60025,502,7125,0,60,75,50,99,88,56,29,45,238,240,24,229,7,98,60,51,53,0,0
2020-7-30,60026,208,4325,0,22,20,18,23,28,16,24,57,77,119,12,96,0,46,23,26,12,0,0
2020-7-30,60029,12,135,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
2020-7-30,60030,286,5321,0,32,75,41,36,42,36,15,9,135,144,7,126,18,38,17,10,75,0,0
2020-7-30,60031,448,6644,0,48,97,70,59,77,48,22,27,196,248,0,154,57,56,25,24,128,0,0
2020-7-30,60033,279,2151,0,44,48,51,61,41,19,10,0,130,145,0,45,0,12,0,0,217,0,0
2020-7-30,60035,328,6888,0,23,55,50,46,53,28,28,45,163,164,0,160,17,49,23,11,65,0,0
2020-7-30,60040,185,1212,0,14,14,27,30,26,17,23,34,81,100,0,63,0,15,0,0,101,0,0
2020-7-30,60041,65,1214,0,0,15,12,10,11,8,0,0,32,33,0,31,0,9,0,0,19,0,0
2020-7-30,60042,66,953,0,6,17,10,12,11,6,0,0,33,33,0,20,0,12,0,0,31,0,0
2020-7-30,60043,20,393,0,0,0,0,0,9,0,0,0,9,11,0,15,0,0,0,0,0,0,0
2020-7-30,60044,130,2136,0,12,11,14,10,12,12,15,44,53,77,0,66,11,14,8,16,15,0,0
2020-7-30,60045,149,3642,0,9,30,11,22,33,22,11,11,76,72,0,104,0,22,6,8,6,0,0
2020-7-30,60046,306,4405,0,39,57,41,40,62,34,12,21,154,151,0,136,15,47,17,13,76,0,0
2020-7-30,60047,618,8534,0,101,44,39,55,79,64,79,157,281,334,0,370,0,169,13,11,49,0,0
2020-7-30,60048,225,4218,0,27,22,20,30,20,23,25,58,102,121,0,158,8,29,9,0,17,0,0
2020-7-30,60050,296,4224,0,22,33,38,57,51,40,30,25,152,144,0,160,6,22,0,10,95,0,0
2020-7-30,60051,172,2833,0,8,36,19,31,36,29,8,0,82,88,0,117,0,10,0,0,35,0,0
2020-7-30,60053,356,4729,0,11,38,60,48,61,73,31,34,178,178,0,97,14,92,42,74,28,0,0
2020-7-30,60056,743,8445,0,49,126,144,164,135,72,30,23,363,372,8,157,17,228,47,56,232,0,0
2020-7-30,60060,541,5218,0,61,117,68,107,110,62,7,9,271,267,0,113,10,80,35,21,280,0,0
2020-7-30,60061,238,3792,0,20,51,32,41,45,21,9,19,117,121,0,92,8,35,12,23,65,0,0
2020-7-30,60062,404,9771,0,24,50,32,49,62,63,43,81,190,206,8,200,6,102,39,30,24,0,0
2020-7-30,60064,708,3014,0,111,189,103,103,90,72,25,15,403,295,10,129,144,62,26,21,323,0,0
2020-7-30,60067,325,7669,0,40,60,47,39,47,37,22,33,133,184,8,134,9,110,15,10,42,0,0
2020-7-30,60068,393,6631,0,22,69,39,42,54,50,26,91,172,212,9,229,0,91,24,21,23,0,0
2020-7-30,60069,116,3347,0,0,16,12,8,17,12,18,32,48,68,0,72,0,24,0,0,9,0,0
2020-7-30,60070,296,3166,0,27,42,55,70,47,25,12,18,149,143,0,48,0,67,13,8,155,0,0
2020-7-30,60071,22,415,0,0,0,0,0,0,0,0,0,11,11,0,17,0,0,0,0,0,0,0
2020-7-30,60073,1290,10457,0,162,264,248,273,200,90,35,17,607,670,13,178,48,150,51,29,831,0,0
2020-7-30,60074,573,5398,0,60,108,127,107,92,53,13,13,264,302,7,81,17,183,17,15,259,0,0
2020-7-30,60076,621,7164,0,45,92,94,89,114,91,39,57,276,341,0,148,49,105,149,97,68,0,0
2020-7-30,60077,466,5467,0,25,65,96,77,79,69,34,21,220,243,0,109,31,78,85,76,73,12,0
2020-7-30,60079,14,149,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0
2020-7-30,60081,66,942,0,6,24,7,11,6,8,0,0,28,37,0,44,0,9,0,0,9,0,0
2020-7-30,60083,130,1618,0,6,21,26,30,14,22,8,0,69,60,0,32,22,16,9,17,34,0,0
2020-7-30,60084,207,2146,0,16,36,29,43,22,12,26,23,86,121,0,70,0,42,0,0,87,0,0
2020-7-30,60085,2734,15866,0,306,523,473,533,499,280,84,35,1281,1408,45,221,210,300,70,11,1915,0,0
2020-7-30,60087,819,5840,0,108,163,118,156,134,79,32,29,370,440,9,97,66,99,33,15,506,0,0
2020-7-30,60088,349,961,0,121,167,43,8,0,0,0,0,249,99,0,176,76,20,9,18,48,0,0
2020-7-30,60089,379,6066,0,14,51,46,57,59,47,38,67,168,210,0,179,0,81,17,26,72,0,0
2020-7-30,60090,912,7137,0,62,147,145,156,145,104,47,106,445,453,14,149,10,258,42,32,416,0,0
2020-7-30,60091,203,4145,0,24,29,17,30,39,23,17,24,96,107,0,138,0,33,13,7,8,0,0
2020-7-30,60093,209,3404,0,33,42,25,34,44,13,9,9,114,91,0,114,0,29,11,7,45,0,0
2020-7-30,60096,67,827,0,7,11,14,12,9,9,0,0,38,29,0,35,0,12,0,0,12,0,0
2020-7-30,60097,61,1234,0,0,13,6,8,14,13,0,0,30,31,0,45,0,0,0,0,9,0,0
2020-7-30,60098,462,5755,0,48,65,53,54,77,71,45,49,220,239,0,233,16,36,0,12,162,0,0
2020-7-30,60099,685,5710,0,103,144,108,139,94,49,32,16,296,383,6,81,155,72,24,10,343,0,0
