date,zip,confirmed_cases,total_tested,Age: Unknown,Age: <20,Age: 20-29,Age: 30-39,Age: 40-49,Age: 50-59,Age: 60-69,Age: 70-79,Age: 80+,Gender: Male,Gender: Female,Gender: Unknown/Left Blank,Race: White,Race: Black,Race: Left Blank,Race: Other,Race: Asian,Race: Hispanic,Race: NH/PI*,Race: AI/AN**
2020-7-10,60002,123,1770,0,13,19,24,25,21,16,0,0,65,58,0,55,8,25,0,0,28,0,0
2020-7-10,60004,389,8783,0,33,61,55,57,61,42,26,50,167,194,28,119,9,152,20,17,71,0,0
2020-7-10,60005,240,4342,0,15,38,39,41,35,26,19,27,107,133,0,66,13,89,9,10,52,0,0
2020-7-10,60007,380,3881,0,17,38,36,49,52,52,54,82,175,202,0,124,0,162,15,12,59,0,0
2020-7-10,60008,364,4334,0,28,40,69,80,68,50,20,9,194,167,0,61,0,128,12,6,152,0,0
2020-7-10,60010,196,3947,0,23,30,25,14,37,25,16,26,102,93,0,93,0,77,7,8,9,0,0
2020-7-10,60012,94,918,0,0,8,0,6,15,0,12,43,41,52,0,69,0,11,0,0,8,0,0
2020-7-10,60013,134,1784,0,14,23,22,18,29,21,0,0,59,75,0,74,0,11,0,0,46,0,0
2020-7-10,60014,345,4234,0,33,43,60,55,52,41,25,36,146,197,0,206,11,10,0,10,105,0,0
2020-7-10,60015,208,3155,0,12,21,18,28,33,21,31,44,84,122,0,142,6,25,14,10,10,0,0
2020-7-10,60016,1166,8747,0,63,191,169,177,215,188,74,88,560,579,27,260,54,320,113,188,216,7,8
2020-7-10,60018,703,5036,0,42,123,106,126,112,74,40,80,331,355,17,122,13,247,27,28,262,0,0
2020-7-10,60020,48,1083,0,0,0,11,11,9,8,0,0,20,27,0,19,0,15,0,0,8,0,0
2020-7-10,60021,24,372,0,0,7,0,0,8,0,0,0,8,16,0,19,0,0,0,0,0,0,0
2020-7-10,60022,36,859,0,6,9,0,0,10,0,0,0,20,16,0,26,0,0,0,0,0,0,0
2020-7-10,60025,424,5049,0,30,57,44,88,81,51,29,44,203,197,24,186,7,79,47,47,54,0,0
2020-7-10,60026,170,2964,0,6,14,17,20,24,13,22,54,54,101,15,75,0,37,17,24,12,0,0
2020-7-10,60029,8,96,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
2020-7-10,60030,224,3790,0,25,54,27,30,36,29,13,10,107,110,7,104,13,24,12,8,61,0,0
2020-7-10,60031,384,4669,0,36,77,63,52,69,40,18,29,171,209,0,124,49,44,22,26,115,0,0
2020-7-10,60033,237,1577,0,36,38,44,54,36,16,8,0,112,125,0,37,0,6,0,0,189,0,0
2020-7-10,60035,298,4716,0,16,51,48,45,46,26,27,39,149,147,0,145,16,41,21,8,64,0,0
2020-7-10,60040,182,994,0,12,12,26,29,28,17,23,35,80,96,6,65,0,15,0,0,95,0,0
2020-7-10,60041,55,884,0,0,11,10,8,11,7,0,0,26,29,0,25,0,8,0,0,17,0,0
2020-7-10,60042,53,670,0,0,14,9,10,9,0,0,0,24,29,0,18,0,6,0,0,26,0,0
2020-7-10,60043,19,301,0,0,0,0,0,9,0,0,0,9,10,0,15,0,0,0,0,0,0,0
2020-7-10,60044,115,1514,0,6,9,13,8,12,10,15,42,47,68,0,62,10,9,7,15,12,0,0
2020-7-10,60045,138,2669,0,7,26,9,22,31,22,9,12,74,63,0,99,0,20,7,6,0,0,0
2020-7-10,60046,240,3087,0,29,35,36,31,50,30,8,21,121,118,0,107,14,30,11,10,66,0,0
2020-7-10,60047,508,5333,0,47,32,32,50,62,59,74,152,223,283,0,315,0,129,8,9,44,0,0
2020-7-10,60048,185,2878,0,10,16,13,30,15,21,23,57,82,100,0,132,8,21,7,0,13,0,0
2020-7-10,60050,247,3063,0,15,24,27,47,42,38,29,25,126,121,0,135,0,13,0,10,83,0,0
2020-7-10,60051,141,2054,0,8,23,15,26,34,22,8,0,66,74,0,92,0,0,0,0,36,0,0
2020-7-10,60053,334,3312,0,11,35,56,45,56,70,30,31,167,167,0,91,15,81,39,73,26,0,0
2020-7-10,60056,682,6401,0,41,109,139,154,124,65,27,23,338,336,8,134,15,204,43,54,225,0,0
2020-7-10,60060,482,3617,0,49,102,62,92,104,59,6,8,244,235,0,94,7,63,32,20,264,0,0
2020-7-10,60061,190,2711,0,12,38,29,33,31,20,9,18,93,97,0,71,7,22,9,19,60,0,0
2020-7-10,60062,361,6724,0,14,39,28,43,60,57,42,78,165,188,8,179,6,87,33,30,23,0,0
2020-7-10,60064,672,2403,0,110,182,91,94,87,69,24,15,383,280,9,126,138,57,22,21,305,0,0
