date,zip,confirmed_cases,total_tested,Age: Unknown,Age: <20,Age: 20-29,Age: 30-39,Age: 40-49,Age: 50-59,Age: 60-69,Age: 70-79,Age: 80+,Gender: Male,Gender: Female,Gender: Unknown/Left Blank,Race: White,Race: Black,Race: Left Blank,Race: Other,Race: Asian,Race: Hispanic,Race: NH/PI*,Race: AI/AN**
2020-7-6,60002,119,1668,0,10,19,24,25,21,16,0,0,61,58,0,52,6,27,0,0,27,0,0
2020-7-6,60004,385,8236,0,32,60,53,58,60,42,25,50,166,191,28,119,9,150,19,17,70,0,0
2020-7-6,60005,226,3996,0,10,34,39,39,33,26,19,26,102,124,0,63,13,80,7,10,52,0,0
2020-7-6,60007,376,3654,0,16,38,35,49,51,52,54,81,172,200,0,122,0,161,15,12,58,0,0
2020-7-6,60008,354,4113,0,27,38,68,79,65,49,19,9,189,162,0,57,0,124,11,6,151,0,0
2020-7-6,60010,177,3643,0,18,22,24,12,36,25,15,25,94,82,0,86,0,68,0,8,9,0,0
2020-7-6,60012,90,828,0,0,0,0,6,15,0,12,43,39,50,0,66,0,11,0,0,8,0,0
2020-7-6,60013,123,1625,0,14,18,21,18,25,21,0,0,55,68,0,66,0,10,0,0,44,0,0
2020-7-6,60014,326,3971,0,30,37,58,51,49,41,25,35,139,185,0,190,11,13,0,9,100,0,0
2020-7-6,60015,198,2908,0,10,20,17,26,31,20,30,44,79,118,0,135,6,24,13,10,9,0,0
2020-7-6,60016,1148,8216,0,61,185,168,176,214,186,73,84,552,567,29,253,52,314,115,183,216,7,8
2020-7-6,60018,691,4834,0,39,122,102,126,111,73,39,79,325,349,17,118,13,243,27,25,261,0,0
2020-7-6,60020,44,1023,0,0,0,10,10,8,8,0,0,18,25,0,19,0,12,0,0,8,0,0
2020-7-6,60021,22,351,0,0,6,0,0,8,0,0,0,7,15,0,17,0,0,0,0,0,0,0
2020-7-6,60022,34,762,0,6,8,0,0,9,0,0,0,19,15,0,24,0,0,0,0,0,0,0
2020-7-6,60025,400,4765,0,19,52,44,87,78,49,28,43,193,184,23,169,7,76,45,47,52,0,0
2020-7-6,60026,160,2672,0,0,12,17,20,23,13,19,52,51,100,9,73,0,29,16,24,13,0,0
2020-7-6,60029,8,92,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
2020-7-6,60030,212,3485,0,24,49,27,29,36,29,9,9,101,104,7,94,13,23,11,8,61,0,0
2020-7-6,60031,374,4341,0,35,74,62,50,69,38,18,28,166,204,0,118,48,42,23,26,113,0,0
2020-7-6,60033,233,1482,0,35,39,43,53,36,15,7,0,109,124,0,33,0,6,0,0,189,0,0
2020-7-6,60035,293,4276,0,15,49,47,45,44,26,28,39,148,143,0,144,14,39,21,8,64,0,0
2020-7-6,60040,181,938,0,12,12,26,29,28,17,22,35,80,95,6,65,0,15,0,0,94,0,0
2020-7-6,60041,55,829,0,0,11,10,8,11,7,0,0,26,29,0,25,0,8,0,0,17,0,0
2020-7-6,60042,48,618,0,0,12,8,10,8,0,0,0,22,26,0,15,0,6,0,0,24,0,0
2020-7-6,60043,19,283,0,0,0,0,0,9,0,0,0,9,10,0,15,0,0,0,0,0,0,0
2020-7-6,60044,112,1377,0,6,9,13,6,12,9,15,42,45,67,0,60,10,9,7,15,11,0,0
2020-7-6,60045,135,2406,0,7,25,9,22,30,22,8,12,72,62,0,98,0,18,7,6,0,0,0
2020-7-6,60046,232,2882,0,27,34,35,30,49,28,8,21,115,116,0,100,14,31,11,9,66,0,0
2020-7-6,60047,473,4858,0,27,29,29,50,58,57,73,150,206,266,0,299,0,113,7,8,43,0,0
2020-7-6,60048,177,2666,0,10,17,13,26,15,21,21,54,78,96,0,124,8,24,7,0,10,0,0
2020-7-6,60050,242,2854,0,12,23,27,46,41,38,29,26,122,119,0,131,0,12,0,10,83,0,0
2020-7-6,60051,135,1945,0,8,23,14,26,30,22,8,0,65,69,0,86,0,0,0,0,36,0,0
2020-7-6,60053,329,3027,0,11,33,56,44,56,69,30,30,164,165,0,89,15,80,38,73,25,0,0
2020-7-6,60056,672,5951,0,39,108,137,152,123,66,25,22,332,332,8,133,15,198,41,54,224,0,0
2020-7-6,60060,468,3405,0,47,98,60,88,103,58,6,8,236,229,0,86,8,61,31,20,260,0,0
2020-7-6,60061,184,2561,0,12,36,29,31,31,19,8,18,90,94,0,70,0,23,9,19,56,0,0
2020-7-6,60062,356,6107,0,14,36,27,43,60,57,42,77,162,186,8,176,6,85,33,30,23,0,0
2020-7-6,60064,670,2303,0,109,182,91,94,86,69,24,15,382,279,9,126,137,59,20,21,304,0,0
2020-7-6,60067,263,5155,0,24,44,39,35,41,30,21,29,104,151,8,107,9,84,14,8,36,0,0
2020-7-6,60068,344,4351,0,15,48,36,33,50,47,24,91,145,190,9,202,0,78,18,21,20,0,0
2020-7-6,60069,98,1964,0,0,12,8,6,14,10,16,31,41,57,0,64,0,19,0,0,0,0,0
2020-7-6,60070,278,2108,0,24,38,55,65,45,21,12,18,140,134,0,42,0,62,12,7,150,0,0
2020-7-6,60071,16,263,0,0,0,0,0,0,0,0,0,8,8,0,13,0,0,0,0,0,0,0
2020-7-6,60073,1135,7574,0,136,223,217,251,183,76,34,14,536,586,13,130,35,128,39,25,774,0,0
2020-7-6,60074,490,3992,0,41,84,114,97,81,50,12,11,231,253,6,65,15,147,12,16,234,0,0
2020-7-6,60076,550,5233,0,39,80,84,78,104,77,32,56,240,305,0,125,47,98,126,90,60,0,0
2020-7-6,60077,435,3967,0,22,58,89,73,75,65,34,19,203,229,0,98,29,76,75,76,68,11,0
2020-7-6,60079,12,97,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
2020-7-6,60081,45,648,0,0,13,0,10,0,8,0,0,20,25,0,32,0,0,0,0,9,0,0
2020-7-6,60083,106,1114,0,0,17,24,21,13,19,7,0,53,52,0,23,21,9,7,16,30,0,0
2020-7-6,60084,194,1469,0,15,33,30,37,21,10,25,23,80,113,0,63,0,39,0,0,84,0,0
2020-7-6,60085,2490,11694,0,260,464,428,498,467,267,74,32,1155,1288,47,183,191,283,55,11,1760,0,0
2020-7-6,60087,699,4346,0,81,126,101,139,125,70,30,27,322,366,11,78,58,94,26,13,428,0,0
2020-7-6,60088,171,628,0,39,85,31,7,0,0,0,0,112,59,0,86,43,12,0,6,21,0,0
2020-7-6,60089,337,4063,0,11,35,35,56,51,45,36,68,145,191,0,159,0,67,13,24,71,0,0
2020-7-6,60090,839,5070,0,50,130,129,150,132,97,48,103,415,411,13,131,10,229,37,31,396,0,0
2020-7-6,60091,178,2613,0,19,23,16,27,32,21,17,23,86,92,0,120,0,27,12,6,8,0,0
2020-7-6,60093,190,2275,0,29,37,24,33,40,11,9,7,101,85,0,102,0,25,10,7,44,0,0
2020-7-6,60096,41,535,0,0,7,7,8,8,0,0,0,19,22,0,24,0,0,0,0,7,0,0
2020-7-6,60097,45,810,0,0,10,0,0,10,11,0,0,21,24,0,35,0,0,0,0,7,0,0
2020-7-6,60098,363,3913,0,35,51,37,44,65,64,33,34,178,183,0,174,12,17,0,9,148,0,0
2020-7-6,60099,602,4278,0,90,117,96,126,82,44,32,15,264,330,8,66,140,57,18,10,311,0,0
