date,zip,confirmed_cases,total_tested,Age: Unknown,Age: <20,Age: 20-29,Age: 30-39,Age: 40-49,Age: 50-59,Age: 60-69,Age: 70-79,Age: 80+,Gender: Male,Gender: Female,Gender: Unknown/Left Blank,Race: White,Race: Black,Race: Left Blank,Race: Other,Race: Asian,Race: Hispanic,Race: NH/PI*,Race: AI/AN**
2020-8-2,60002,152,2503,0,18,26,28,28,24,20,6,0,78,74,0,72,8,32,0,0,32,0,0
2020-8-2,60004,436,11496,0,40,79,63,63,68,42,29,52,199,212,25,140,7,175,20,19,73,0,0
2020-8-2,60005,286,6050,0,27,49,46,47,40,29,20,28,129,156,0,96,13,98,12,11,55,0,0
2020-8-2,60007,410,5124,0,19,42,48,54,57,54,53,83,189,218,0,140,0,175,16,12,59,0,0
2020-8-2,60008,428,5503,0,40,57,73,86,82,53,24,13,221,204,0,90,7,153,15,7,156,0,0
2020-8-2,60010,294,6344,0,45,54,29,29,52,36,20,29,157,136,0,135,0,120,13,13,11,0,0
2020-8-2,60012,113,1333,0,6,14,6,8,15,8,13,43,52,60,0,82,0,15,0,0,9,0,0
2020-8-2,60013,197,2809,0,21,39,32,26,40,30,6,0,92,105,0,112,0,27,0,0,52,0,0
2020-8-2,60014,472,6128,0,63,81,74,77,59,50,30,38,204,266,0,270,12,42,0,12,131,0,0
2020-8-2,60015,235,4766,0,26,27,20,28,35,23,31,45,94,141,0,159,7,32,15,11,9,0,0
2020-8-2,60016,1267,11521,0,74,212,191,191,230,201,79,89,608,633,26,289,57,345,129,198,235,6,8
2020-8-2,60018,748,6773,0,46,134,112,135,118,80,42,81,354,379,15,137,16,257,31,30,273,0,0
2020-8-2,60020,69,1568,0,7,12,15,13,12,9,0,0,29,39,0,29,0,22,0,0,10,0,0
2020-8-2,60021,35,555,0,0,9,0,0,11,0,0,0,13,22,0,29,0,0,0,0,0,0,0
2020-8-2,60022,48,1375,0,10,12,0,0,14,0,0,0,26,22,0,34,0,6,0,0,0,0,0
2020-8-2,60025,507,7441,0,61,77,50,99,89,57,29,45,240,243,24,234,7,98,60,51,53,0,0
